Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	pi_alpha	pis[1]	pis[2]	pis[3]	pis[4]	TL
16180	-18633.05	-18674.04	40.99331	0.00378159	0.00343227	0.00218944	0.00445551	0.00194862	0.0011823	0.00177192	0.00179169	0.00104191	0.000274134	0.00246106	0.00180784	0.00475899	0.0070537	0.00203622	0.0051985	0.00303914	0.00164315	0.00185221	0.000793745	0.000461465	0.00262926	0.00619821	0.00650951	0.000128246	0.000362586	0.00140851	0.00164382	0.000178005	0.000118264	0.00298214	0.00110207	0.000306998	0.000222494	0.000592157	0.000264837	0.00302282	0.000618759	0.00143275	0.000231833	0.000230544	0.000118092	0.000246137	0.000814016	0.000845733	0.1743313	0.00220176	0.180455	0.819545	0.997798	0.08518322
16190	-18626.37	-18667.33	40.95622	0.00419761	0.0036598	0.00260649	0.00517304	0.00194177	0.00118134	0.00156703	0.0019204	0.00105447	0.00037767	0.00253017	0.00169208	0.0048507	0.00637438	0.00217884	0.00563529	0.00334929	0.00180357	0.00191656	0.000997027	0.000571166	0.00298075	0.00654442	0.0058687	1.32291e-05	0.000363641	0.00138694	0.00154067	0.000419479	0.000132675	0.00305632	0.00103923	0.000477012	0.000792474	0.000276084	0.000228989	0.00245505	0.000741735	0.00183518	0.00036139	0.000220466	0.000177625	0.000310102	0.000719804	0.00107043	0.1773438	0.00238179	0.18266	0.81734	0.997618	0.0885911
16200	-18634.85	-18675.88	41.03096	0.00368704	0.00336532	0.00191468	0.00485101	0.00220443	0.00133019	0.00120864	0.00178498	0.000911569	0.000306904	0.00309074	0.00176513	0.0047819	0.00572189	0.00201218	0.0056422	0.0029202	0.00138618	0.00147403	0.00102949	0.000557023	0.00258345	0.00568097	0.00554703	0.000162377	0.000404819	0.00118471	0.00162227	0.000355185	4.78161e-05	0.00219398	0.0011131	0.000580133	0.000390717	0.000177819	0.000534161	0.00247316	0.00058346	0.00113154	0.000282081	0.000221979	7.95305e-05	0.0003328	0.000616274	0.00111133	0.1749561	0.00223842	0.180915	0.819085	0.997762	0.0813564
16210	-18634.69	-18675.72	41.03438	0.00408211	0.00344654	0.00246931	0.00514062	0.00163795	0.00110675	0.00135014	0.0019817	0.000952398	0.000374328	0.00295791	0.0013756	0.00490683	0.00563378	0.00177129	0.00512684	0.00290187	0.00168123	0.00148586	0.00079566	0.000557023	0.00298075	0.00600999	0.00498529	0.000114609	0.000570093	0.00103635	0.0014267	0.000306473	0.000275848	0.00277684	0.00104155	0.000260213	0.000421316	0.000446337	0.000326791	0.00251185	0.000576878	0.0012529	0.000170565	0.000184913	0.000309992	0.000287975	0.000330498	0.000980824	0.1718866	0.0020617	0.178644	0.821356	0.997938	0.08132126
16220	-18629.4	-18670.49	41.0908	0.00331812	0.00269945	0.00225395	0.00400978	0.00160818	0.00107461	0.00149344	0.00174959	0.000819992	0.000315557	0.00258166	0.00158212	0.00483347	0.00638797	0.00157472	0.00555252	0.00274166	0.0017189	0.00148355	0.000686834	0.000594809	0.00292116	0.00485231	0.0049852	1.90347e-05	0.000375568	0.0012601	0.00124929	0.000364275	0.000125905	0.00247344	0.000878058	0.000223095	0.000367148	0.000312632	0.000299083	0.00255254	0.000348622	0.00109442	0.000221325	0.000227265	6.19702e-05	0.000373237	0.000432372	0.000750067	0.170188	0.00196756	0.177376	0.822624	0.998032	0.07584901
16230	-18630.02	-18671.03	41.01666	0.00345828	0.00383001	0.00219836	0.0045036	0.00234606	0.000993069	0.00157554	0.00187563	0.00105468	0.000361528	0.00254665	0.00165989	0.00472194	0.00638126	0.00168892	0.00599552	0.00250094	0.00148243	0.00172057	0.00092556	0.000581565	0.0030477	0.00489716	0.00581275	4.85755e-05	0.000402965	0.0013531	0.00158526	0.000324004	0.000169052	0.00266696	0.000962013	0.000350166	0.000429091	0.000654571	0.000244932	0.00277467	0.000707367	0.00139193	0.000278641	0.000226751	0.000208025	0.000373237	0.000493836	0.00114592	0.1733109	0.00214264	0.179701	0.820299	0.997857	0.0829507
16240	-18626.73	-18667.83	41.10127	0.00290077	0.00305871	0.00195944	0.00408712	0.001603	0.000743352	0.00146362	0.002083	0.000869267	0.000310935	0.00239563	0.00157599	0.00362066	0.00597244	0.00196065	0.00521112	0.00250172	0.0015705	0.00142978	0.00105993	0.00044377	0.00309134	0.00490136	0.00512307	4.85755e-05	0.000321371	0.00101157	0.00131779	0.000404284	0.000147622	0.0027598	0.000734337	0.000363993	0.000496072	0.000324679	0.000232749	0.00229788	0.00047807	0.00106409	0.000433814	0.000205275	0.000181906	0.000372623	0.000732957	0.000752937	0.1720159	0.00206897	0.178741	0.821259	0.997931	0.07461958
16250	-18624.12	-18665.22	41.10065	0.00350211	0.0033537	0.00210507	0.00401454	0.00153607	0.000923232	0.00143371	0.00146563	0.00100284	0.00027246	0.00250803	0.00136156	0.00387874	0.00559316	0.0018042	0.00531963	0.00246359	0.00152359	0.00140489	0.000731663	0.000517563	0.00282507	0.00540228	0.00490753	4.60089e-05	0.000419202	0.00133396	0.0016585	0.00030102	6.30395e-05	0.00270329	0.000883605	0.000130292	0.000519199	0.000230868	0.000224975	0.00239776	0.000649029	0.00117506	0.000310731	0.000181042	0.00021056	0.000229606	0.000396591	0.000855829	0.1711142	0.00201857	0.178069	0.821932	0.997981	0.07477105
16260	-18617.66	-18658.76	41.09483	0.00312324	0.00310055	0.00210227	0.00452188	0.00170307	0.00112046	0.00119734	0.00182564	0.00100284	0.000416207	0.00215981	0.0014896	0.00448527	0.00545688	0.00196344	0.0049557	0.00281047	0.00129312	0.00151696	0.00076741	0.000446101	0.00267093	0.00481323	0.00511171	4.78305e-06	0.000516978	0.00109197	0.00144202	8.0077e-05	0.000348908	0.00270329	0.000805012	0.000482923	0.000378935	0.000447618	0.00021586	0.0023737	0.000456854	0.00122447	0.000172185	0.000212815	0.000251576	0.000382127	0.000440451	0.00104631	0.1733173	0.00214301	0.179706	0.820294	0.997857	0.07513301
16270	-18624.79	-18665.86	41.06529	0.00383572	0.00306544	0.00249308	0.00436521	0.00143181	0.000992226	0.00148071	0.00182435	0.000974816	0.000427896	0.00251626	0.00170774	0.00422433	0.00504933	0.00238344	0.00538237	0.00271661	0.00134954	0.00156153	0.000903804	0.000462092	0.00304744	0.00564099	0.00512449	3.10304e-05	0.00032378	0.00135746	0.00129578	0.00022181	0.000142993	0.00250651	0.000964803	0.000465792	0.000421474	0.000321347	0.000177061	0.00245114	0.000619879	0.00113635	0.000202329	0.00035579	0.00035687	0.000451381	0.00046461	0.000969092	0.1721975	0.00207921	0.178876	0.821124	0.997921	0.07819852
16280	-18632.84	-18673.89	41.05272	0.00388175	0.00340242	0.00221125	0.00381183	0.00144741	0.000817197	0.00137797	0.00170623	0.00121982	0.000423668	0.00239965	0.00171862	0.00467202	0.0065271	0.00178	0.00511686	0.00265258	0.00151183	0.00180285	0.000774393	0.000705031	0.00249964	0.00577953	0.00536136	1.4438e-05	0.000233683	0.00138338	0.00158708	0.00015887	0.000256506	0.00259929	0.000962034	0.000661325	0.000339446	0.000169088	0.000523308	0.00253407	0.000474815	0.00107255	0.000377861	0.000163407	0.000198238	0.00037889	0.000743191	0.000762938	0.1748016	0.00222932	0.180801	0.819199	0.997771	0.07919543
16290	-18625.51	-18666.57	41.06218	0.00391503	0.00329761	0.00221125	0.00467535	0.0014948	0.000954042	0.00147229	0.00162428	0.00100424	0.000324547	0.00221107	0.00144598	0.00474351	0.00606516	0.0018011	0.00543062	0.00249406	0.0015698	0.0018728	0.00080793	0.00059445	0.00254721	0.00529743	0.0045247	3.24655e-05	0.00032848	0.00113559	0.00146666	0.000233534	9.68473e-05	0.00290304	0.000908692	0.000293778	0.000554151	0.000296745	0.00035921	0.00299275	0.00046218	0.00148112	0.000154906	0.000162024	0.000217076	0.000495012	0.000507909	0.00102038	0.1724768	0.00209501	0.179083	0.820917	0.997905	0.0784818
16300	-18628.64	-18669.66	41.01499	0.00375962	0.00322425	0.00219548	0.00450694	0.00157701	0.00115831	0.00147229	0.00178091	0.00107106	0.000417529	0.00276773	0.0014565	0.00520836	0.00632097	0.00193432	0.00651905	0.00267144	0.00159834	0.00166887	0.000970871	0.000517166	0.00309614	0.00551052	0.00587062	8.04179e-05	0.000338407	0.0011989	0.00156348	0.000169955	0.000278116	0.0029474	0.000831562	0.000477142	0.000471355	0.00033214	0.000210691	0.00242461	0.000658544	0.00106926	0.000167984	0.000242524	0.000324698	0.000236038	0.00107212	0.000709351	0.1736987	0.002165	0.179988	0.820012	0.997835	0.08307898
16310	-18632.48	-18673.53	41.04157	0.00365114	0.00287329	0.00223963	0.00473643	0.00144974	0.00104621	0.00147365	0.00188371	0.00119838	0.000400967	0.00243631	0.00155057	0.00557156	0.00608702	0.00170573	0.00576695	0.00294858	0.00140129	0.00166887	0.00109618	0.000581009	0.00225117	0.00600838	0.00490834	4.58543e-05	0.000225862	0.00125648	0.00138404	0.000230382	0.000240329	0.00278289	0.000944085	0.000366061	0.000487061	0.000338544	0.000151243	0.00244379	0.000791501	0.00106677	0.000375726	0.000241435	7.6953e-05	0.00037828	0.00100462	0.000711328	0.1731269	0.00213208	0.179565	0.820435	0.997868	0.08047834
16320	-18625.59	-18666.59	40.9947	0.00336955	0.00345643	0.00252658	0.00499351	0.00177863	0.00111166	0.00153811	0.00174666	0.000967276	0.000356174	0.00274299	0.00161915	0.00459315	0.00684059	0.0020855	0.00576607	0.00346887	0.00179937	0.00166887	0.000899793	0.000578474	0.00316592	0.00584927	0.00548606	5.49509e-05	0.000366659	0.001458	0.00168416	0.000125075	0.000145546	0.00309033	0.00127829	0.000438261	0.000319701	0.000324491	0.000205757	0.00259348	0.000483691	0.0014578	0.000200026	0.000250107	8.48212e-05	0.000430089	0.000547473	0.00111884	0.1741108	0.0021889	0.180292	0.819708	0.997811	0.08506621
16330	-18628.55	-18669.61	41.05487	0.00330655	0.00319957	0.00221892	0.00437581	0.00177691	0.000975738	0.00137071	0.00185311	0.000937965	0.000388006	0.00242059	0.00133795	0.00418439	0.00589136	0.00205454	0.0055825	0.00346887	0.00138187	0.00166454	0.000724598	0.000362235	0.00284678	0.00606538	0.00498862	0.000165043	0.000369836	0.00134153	0.00128203	0.00020645	0.000468103	0.00264286	0.00098156	0.000457135	0.000367718	0.000403431	0.000193118	0.00212264	0.000606675	0.00127375	0.00028052	0.000244731	4.59272e-05	0.00032517	0.000778594	0.00112636	0.1739968	0.00218227	0.180208	0.819792	0.997818	0.07906071
16340	-18631.13	-18672.14	41.01351	0.00357165	0.0033642	0.00228687	0.0044799	0.00155301	0.00105422	0.00137071	0.00196906	0.00108607	0.000357799	0.00242059	0.00189278	0.00532241	0.00634587	0.00199107	0.00541737	0.00290377	0.00187648	0.001783	0.00115411	0.000467396	0.00300385	0.00539219	0.00553846	9.73316e-06	0.000299074	0.00121738	0.00162366	0.000308216	0.000133851	0.0030698	0.000699172	0.000394935	0.000404921	0.000477291	0.000193618	0.00272759	0.000673799	0.00108695	0.000207406	0.000239677	0.000147174	0.000406498	0.000778222	0.00131839	0.175761	0.00228617	0.181505	0.818495	0.997714	0.08302019
16350	-18626.98	-18667.99	41.01041	0.00378754	0.00349449	0.00235418	0.00457862	0.00166737	0.00100966	0.00153694	0.00187186	0.00089143	0.000393336	0.00328728	0.00159778	0.00465011	0.00648975	0.00208471	0.00553557	0.00293405	0.00170242	0.00189766	0.000855949	0.000479162	0.00294979	0.00510027	0.00521426	3.93661e-05	0.000409451	0.00135646	0.0015341	0.000366045	0.000273419	0.00267998	0.00104993	0.000338467	0.000440092	0.000552765	0.000282365	0.00321322	0.000433349	0.00117338	0.000283584	0.000136713	0.000155348	0.000285444	0.000886096	0.00110798	0.1754506	0.00226769	0.181278	0.818722	0.997732	0.08336175
16360	-18624.34	-18665.4	41.05269	0.00382977	0.00320395	0.00199888	0.00489661	0.00150375	0.0010334	0.00144981	0.00192029	0.0012044	0.000436234	0.00280656	0.00167938	0.0043277	0.00601908	0.00170805	0.00542911	0.00244931	0.00125519	0.00156049	0.000859121	0.000456999	0.00310294	0.00505285	0.0056242	6.81581e-06	0.000413079	0.000913711	0.00152325	0.000301293	9.58097e-05	0.00262285	0.000913046	0.000476805	0.000334332	0.000433183	0.000381159	0.0022541	0.000662038	0.00132246	0.000284769	0.000190243	0.00030393	0.000360092	0.00064433	0.00115772	0.1727535	0.00211074	0.179288	0.820712	0.997889	0.07940305
16370	-18625.54	-18666.58	41.03965	0.00387377	0.00344133	0.00208547	0.004418	0.00148602	0.00108015	0.00157193	0.00195463	0.00114662	0.000338602	0.0023607	0.00193514	0.00485807	0.00656238	0.00180026	0.005146	0.00321297	0.00168176	0.00187026	0.000897563	0.00043196	0.00244459	0.00551611	0.00497928	1.90241e-05	0.000276222	0.00116166	0.00132865	0.000289333	0.000133068	0.00238559	0.00106234	0.000451736	0.000425283	0.000424297	0.000399056	0.0023689	0.000547312	0.00132246	0.000193131	0.000211745	0.000351116	0.00035591	0.000829565	0.000942677	0.1740979	0.00218815	0.180283	0.819717	0.997812	0.08057264
16380	-18633.15	-18674.2	41.04096	0.00333816	0.00343862	0.00208856	0.00425867	0.00183943	0.000948354	0.00170148	0.00172742	0.00153564	0.00041836	0.00267676	0.00170268	0.00449756	0.00549874	0.00193973	0.00518635	0.00311332	0.00171319	0.0013567	0.000857065	0.000682794	0.00256336	0.0053421	0.00553369	2.62856e-05	0.000308499	0.0011445	0.00170538	0.00018305	0.000203696	0.00306841	0.000981268	0.000287786	0.000449922	0.000574656	0.000328796	0.00225682	0.000471484	0.00116008	0.000376558	0.00024431	0.000127298	0.000252448	0.000706298	0.00150787	0.1752767	0.00225737	0.18115	0.81885	0.997743	0.08032412
16390	-18622.73	-18663.76	41.02769	0.00375412	0.00295785	0.00204122	0.0044282	0.00169096	0.000900805	0.00135303	0.00199431	0.000942934	0.000409661	0.00267676	0.00151816	0.00501553	0.00618408	0.00219881	0.00534275	0.00282728	0.00147429	0.00199962	0.00101805	0.000556811	0.00301265	0.00563469	0.00537187	8.53141e-06	0.00037025	0.00134338	0.00154355	0.000342422	0.000192282	0.0028531	0.000937508	0.000316139	0.000364406	0.00027467	0.00022659	0.00282847	0.000694826	0.00112559	0.000316968	0.000156978	0.00030548	0.000490596	0.000819543	0.00109655	0.1726624	0.00210556	0.179221	0.820779	0.997894	0.08191226
16400	-18629.18	-18670.26	41.07334	0.00296615	0.00316162	0.00210055	0.0046845	0.00163183	0.00084794	0.00147021	0.00172087	0.00106713	0.000456872	0.00249916	0.00153524	0.00445714	0.005606	0.00188732	0.00573324	0.00309479	0.00172264	0.00167472	0.000953371	0.000640738	0.002601	0.00547309	0.00447091	2.53246e-05	0.000253286	0.000988261	0.00139687	0.000332063	1.44875e-05	0.00261419	0.000806615	0.000359706	0.000499663	0.000292661	0.000397904	0.00219808	0.000485113	0.00130256	0.000549027	0.000190484	0.000192206	0.000479577	0.000490939	0.000901013	0.1738695	0.00217488	0.180114	0.819886	0.997825	0.07722705
16410	-18634.05	-18675.05	41.00498	0.00439179	0.00342036	0.0023905	0.00541483	0.00195202	0.00107706	0.00175716	0.00212372	0.000909867	0.000432261	0.00233478	0.00154915	0.00461266	0.00594061	0.00198638	0.00627463	0.00289309	0.00175843	0.00158586	0.000781597	0.000438799	0.00326203	0.00588275	0.00548469	0.000388815	0.000364708	0.0011322	0.00125822	0.000140569	0.000144581	0.00273674	0.000819961	0.000378247	0.000464289	0.000338093	0.000172491	0.00236948	0.000647612	0.00123602	0.000369509	0.000290713	5.52441e-05	0.000472748	0.000874917	0.00053311	0.1760635	0.00230427	0.181726	0.818274	0.997696	0.08384328
16420	-18627.57	-18668.52	40.95338	0.00450447	0.00326032	0.00225183	0.00502214	0.00192341	0.00112636	0.00176545	0.00247511	0.00139948	0.000354025	0.00282853	0.00175887	0.00481653	0.00635379	0.00210653	0.00592306	0.00329032	0.0016114	0.0018951	0.00107536	0.00063239	0.00293255	0.00572068	0.00591948	0.000205591	0.000430507	0.00146037	0.00206037	0.000150899	0.000248527	0.00286957	0.000947264	0.000390282	0.000604924	0.000525662	0.000367721	0.00296376	0.000577375	0.00142079	0.000216914	0.000162777	0.000100224	0.000434006	0.000672812	0.0011436	0.1770863	0.00236608	0.182473	0.817527	0.997634	0.08890115
16430	-18631.12	-18672.09	40.96533	0.00407788	0.00368411	0.00213313	0.00468386	0.00201777	0.00101658	0.00176545	0.00191695	0.00121353	0.000344117	0.00233979	0.00174081	0.00536084	0.00686468	0.00207648	0.0058808	0.00305803	0.00206922	0.00144836	0.000979376	0.000547313	0.00304955	0.00572068	0.00577977	3.33189e-05	0.000360272	0.00126814	0.00162389	0.000515506	8.66023e-05	0.00327999	0.000950633	0.000409536	0.000306599	0.000588994	0.000325469	0.00277204	0.000728312	0.00154734	0.000416249	0.000169654	0.000494175	0.000402331	0.000768246	0.000939394	0.1765895	0.00233594	0.182111	0.817889	0.997664	0.08775578
16440	-18628.62	-18669.61	40.98458	0.00347512	0.00355658	0.00229216	0.00518356	0.0017832	0.00126446	0.0014221	0.00213716	0.00101053	0.000427608	0.00248023	0.00159174	0.004807	0.00646468	0.00214592	0.0058808	0.00302534	0.00162124	0.00152759	0.00122075	0.000635956	0.00290867	0.00637086	0.0054803	0.000178842	0.000305103	0.00129657	0.0016071	0.000215382	0.000215178	0.0030881	0.000869314	0.00027443	0.000472091	0.000514792	0.000203324	0.00273884	0.000931187	0.00142058	0.000404263	0.000309213	0.000140708	0.000389838	0.000817706	0.000981573	0.1740231	0.0021838	0.180228	0.819772	0.997816	0.08608771
16450	-18635.29	-18676.29	41.00889	0.00434173	0.00359723	0.00204278	0.0045568	0.0017832	0.000914023	0.00178123	0.00206062	0.00113499	0.000469747	0.00232476	0.00207146	0.00447303	0.00617445	0.00212426	0.00531206	0.00347846	0.00157408	0.00163444	0.000996194	0.000608999	0.00283967	0.00592891	0.00469584	0.000264692	0.000460998	0.00145342	0.00115844	0.000188968	0.000128469	0.0030881	0.000842061	0.00035063	0.000426626	0.000484398	0.00022802	0.00287335	0.0006384	0.00123407	0.000196552	0.000222469	3.14566e-05	0.000513703	0.000850979	0.00110167	0.1740231	0.0021838	0.180228	0.819772	0.997816	0.08365643
16460	-18633.03	-18674	40.9689	0.00414466	0.00289826	0.00226204	0.00535103	0.00187896	0.00104362	0.0015517	0.00169534	0.00126298	0.000499061	0.00319985	0.00163337	0.0047505	0.00615037	0.00197595	0.0058805	0.00319654	0.00167298	0.00184743	0.000918438	0.000552041	0.00325013	0.00593729	0.00570383	0.000415118	0.00040132	0.0013114	0.00168948	0.000334824	6.49173e-05	0.00293539	0.00127004	0.000422975	0.000543361	0.00036349	0.000464797	0.00285135	0.000367339	0.00129127	0.000228258	0.000179585	2.86347e-06	0.000615546	0.000850979	0.00139578	0.1780111	0.00242278	0.183145	0.816855	0.997577	0.08725694
16470	-18636.65	-18677.62	40.96711	0.00362987	0.00436805	0.0025017	0.00494813	0.00187896	0.00134314	0.00152943	0.0018235	0.0012126	0.00034594	0.00248731	0.00173231	0.00524925	0.00673984	0.00173078	0.00587562	0.00311161	0.00151766	0.0019922	0.000992776	0.000552041	0.00325555	0.00500622	0.00588046	0.000415118	0.000290026	0.00141928	0.00156692	0.000270824	0.000171964	0.00320521	0.000909476	0.000577112	0.000379552	0.000289072	0.000310103	0.0028107	0.000482965	0.00146722	0.00049876	0.000205952	1.08401e-05	0.000313222	0.000801788	0.00137482	0.1776127	0.00239826	0.182856	0.817144	0.997602	0.08747588
16480	-18630.12	-18671.09	40.97098	0.00443296	0.00324298	0.00244121	0.00506989	0.00182855	0.00104776	0.00161038	0.00221558	0.0012288	0.000394928	0.00321418	0.00153541	0.00512513	0.0065986	0.00208609	0.00597606	0.00282669	0.00146027	0.00183378	0.000970918	0.00071059	0.00261464	0.00561282	0.00525492	0.000355801	0.000326603	0.00129629	0.001739	0.000382782	9.47507e-05	0.00274614	0.00094075	0.000604467	0.000555913	0.000417711	0.000403928	0.00260542	0.000938895	0.00131171	0.000260366	0.00027643	2.80602e-06	0.000430772	0.000743346	0.0011298	0.1795261	0.00251734	0.184241	0.815759	0.997483	0.08689682
16490	-18628.24	-18669.19	40.95598	0.00411312	0.00380697	0.0022176	0.00509372	0.00223042	0.00114614	0.00188305	0.00213652	0.00102986	0.000415886	0.00246039	0.00163148	0.00512513	0.00682069	0.00205966	0.00552665	0.00329266	0.0016307	0.00172719	0.00101642	0.000599861	0.00303946	0.00623389	0.0060237	0.000180972	0.000391904	0.00127066	0.00212025	0.000332425	0.000119761	0.00293919	0.00074363	0.000240404	0.000576672	0.000445875	0.00032488	0.00315394	0.000777348	0.00140313	0.000272244	0.000144814	2.8305e-06	0.000380191	0.000782943	0.000803531	0.1768102	0.0023493	0.182272	0.817728	0.997651	0.08866878
16500	-18639.03	-18680	40.96862	0.00388724	0.00332108	0.00245907	0.00489981	0.00193492	0.00117993	0.00179424	0.00220301	0.00102986	0.000392331	0.00296878	0.00143592	0.00478853	0.00571489	0.00185796	0.00604645	0.00314218	0.00157586	0.00162385	0.00110394	0.000868534	0.00310613	0.00621836	0.00596592	0.000371247	0.000504983	0.00149828	0.00162789	0.000412603	9.28654e-05	0.00296047	0.00074363	0.000371265	0.00041741	0.000480921	0.000616811	0.00274247	0.000777348	0.00174522	0.000247891	0.000298848	3.31601e-05	0.000269553	0.000562101	0.000886973	0.179045	0.00248709	0.183894	0.816106	0.997513	0.08718076
