Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
9810	-16019.55	-15978.2	-41.34863	5.064699e+07	0.00207058	0.00438195	0.00298827	0.00919958	0.00120101	0.00116515	0.000752737	0.00232381	0.00135647	0.000435062	0.00345252	0.000518571	0.00386904	0.0133154	0.00238765	0.00805398	0.00361129	0.0018618	0.00235769	0.00112391	0.000450979	0.00358357	0.00891884	0.00759548	0.0032719	0.00219303	0.00211408	0.00124499	0.000901726	0.000384562	0.00100434	0.000266458	0.0020043	0.006206	0.00335008	0.00398787	0.00134666	0.000101771	0.000322158	0.00076694	0.000650059	0.0020889	0.00367941	0.00865874	0.00585453	0.199501	0.491539	1.37312e-05	0.001135	0.0786684	0.229143	0.999821	0.999955	1.00005	1.00018	0.996075	0.00358649	5.39294e-07	0.000337476	8.953066e-05	0.1373739
9820	-16011.21	-15969.47	-41.73771	5.832435e+07	0.00298076	0.00494112	0.00266071	0.00787196	0.00205014	0.00147726	0.000932366	0.00239344	0.000757629	0.000336573	0.00265097	0.000988989	0.00670321	0.0118286	0.00153818	0.00838539	0.00430411	0.00192713	0.00253551	0.000839095	0.000571523	0.00391153	0.00810461	0.00738198	0.00263567	0.00195577	0.00175741	0.00127737	0.000612629	0.000115615	0.000132477	0.000329534	0.00162864	0.005671	0.00357336	0.00404367	0.000804	0.000181061	0.000464496	0.000642456	0.00104012	0.00190956	0.00401309	0.00697303	0.00223969	0.434606	0.319492	6.80475e-05	0.00247256	0.171377	0.0719852	0.999833	0.999957	1.00004	1.00017	0.996048	0.00359547	5.23559e-07	0.000356484	8.504955e-05	0.1300734
9830	-16012.18	-15969.96	-42.22746	5.563625e+07	0.00298076	0.00501543	0.00280934	0.00887807	0.00145473	0.0010349	0.0016259	0.00239719	0.000965702	0.000401686	0.00288387	0.000564913	0.00477036	0.0129859	0.00187188	0.00823336	0.00345272	0.00218131	0.00250456	0.00100313	0.000492288	0.00300962	0.00790903	0.00590145	0.00278915	0.00250182	0.00139771	0.000788239	0.000575826	0.000244778	0.000309684	0.000309342	0.00130093	0.0064526	0.00440772	0.00383006	0.00101308	3.35881e-05	0.000618654	0.000678202	0.000479537	0.00236911	0.00415378	0.0063098	0.00276849	0.156789	0.0513793	0.000220126	0.307682	0.0161558	0.467773	0.99983	0.999957	1.00004	1.00017	0.996176	0.00361917	7.37281e-07	0.000203692	8.041836e-05	0.1286602
9840	-16015.15	-15969.43	-45.72048	5.626949e+07	0.00301618	0.00510503	0.00304059	0.00715484	0.00169814	0.000738726	0.00102809	0.00163699	0.000962978	0.000331934	0.00299855	0.000686698	0.00512408	0.0105337	0.00193266	0.00865608	0.00428066	0.00199578	0.0025278	0.00104778	0.000513885	0.00255644	0.00842154	0.00612468	0.00250011	0.00182034	0.00211749	0.00121998	0.00071071	0.000362131	0.000857019	0.000377089	0.00212875	0.00559276	0.00367935	0.00372835	0.000781032	0.000191844	0.000441603	0.000430849	0.000580679	0.00222298	0.00570024	0.00604184	0.00336792	0.27226	0.13132	0.000705053	0.463098	0.108103	0.0245134	0.99983	0.999957	1.00004	1.00017	0.99608	0.00361882	1.48628e-06	0.000299857	5.444666e-05	0.1269669
9850	-16010.79	-15963.81	-46.98239	5.732172e+07	0.00315375	0.00521469	0.00287006	0.00855168	0.00203896	0.000851737	0.000651336	0.00257229	0.000965744	0.000428468	0.00330585	0.00127635	0.00530652	0.0113097	0.00194655	0.00759097	0.00361217	0.00152844	0.00216716	0.00114682	0.000615316	0.00301601	0.00693678	0.00591939	0.00261242	0.0014163	0.00216707	0.00113612	0.000672353	6.24382e-05	0.000421925	0.000512938	0.00200061	0.00549679	0.00271285	0.0040893	0.0011945	9.9894e-05	0.000416432	0.000488193	0.000580679	0.00150763	0.0046668	0.00568323	0.00258301	0.776589	0.0825608	0.000851665	0.0406708	0.0170945	0.082233	0.999832	0.999957	1.00004	1.00017	0.996056	0.00348835	1.24182e-06	0.000454772	4.714123e-05	0.1234982
9860	-16013.63	-15965.46	-48.16715	4.911628e+07	0.00386142	0.00491905	0.00299637	0.00855384	0.00203566	0.000902999	0.000361071	0.00222244	0.00111851	0.000360995	0.00329505	0.00044174	0.00560645	0.0105391	0.00170056	0.00899839	0.00392105	0.00185466	0.00235523	0.000979574	0.000530413	0.00284955	0.00787784	0.00706803	0.00274176	0.00219609	0.00229142	0.000811541	0.000460093	0.000247307	0.00128611	0.000523567	0.00157024	0.00467322	0.0044246	0.00407367	0.000565918	8.60017e-05	0.000331635	0.00043115	0.000405191	0.0020732	0.00407154	0.00506208	0.00188793	0.598472	0.0861302	0.000966465	0.0260143	0.144532	0.143885	0.999819	0.999954	1.00005	1.00018	0.996194	0.00342343	2.27466e-06	0.000380674	4.142141e-05	0.1255643
9870	-16016.88	-15974.53	-42.34627	5.790923e+07	0.00257862	0.00495899	0.00282128	0.0103721	0.00221881	0.0010298	0.00114129	0.00185027	0.000912155	0.000371043	0.00308179	0.000336887	0.00509134	0.0105391	0.00174512	0.00778014	0.00331275	0.00225003	0.00212413	0.000953757	0.000456087	0.00280177	0.00691595	0.00567744	0.00228006	0.00195808	0.00185737	0.00064589	0.000748924	0.000265526	0.00141682	0.000256545	0.00192587	0.00548341	0.00358604	0.00415336	0.000607363	0.000291468	0.000227282	0.000319866	0.000637691	0.00249279	0.00458016	0.00703943	0.0023523	0.581527	0.025205	0.000333584	0.0261848	0.045772	0.320978	0.999833	0.999957	1.00004	1.00017	0.995825	0.00342216	6.29186e-06	0.000746874	7.899292e-05	0.1244469
9880	-16023.2	-15981.72	-41.47865	6.596817e+07	0.0021349	0.00463893	0.00287314	0.00789644	0.000617906	0.00097631	0.00105072	0.00232768	0.000810291	0.000611649	0.00281202	3.77949e-05	0.00366687	0.0118302	0.00257127	0.00901322	0.00380001	0.00161994	0.00219795	0.000660179	0.000501762	0.00239656	0.00715796	0.00683653	0.00227217	0.00201564	0.00156452	0.000833794	0.000474104	0.000550911	0.000453239	0.000842634	0.0014568	0.00574781	0.00303068	0.00402789	0.00126063	0.00022583	0.000425521	0.00034862	0.000637691	0.00256002	0.00490477	0.00751216	0.00392956	0.783262	0.107649	8.91585e-05	0.00798223	0.0152283	0.0857892	0.999843	0.99996	1.00004	1.00016	0.995787	0.00342203	6.32837e-06	0.000784945	8.695581e-05	0.1241152
9890	-16019.9	-15972.87	-47.03718	5.243212e+07	0.0040979	0.00478229	0.00339369	0.00867573	0.000859841	0.00097631	0.000999776	0.00227698	0.000915188	0.000421497	0.00275682	0.000429533	0.00536219	0.0143136	0.00299848	0.00743549	0.00370694	0.00224969	0.00224752	0.00096397	0.000464568	0.00298815	0.00683647	0.00663386	0.00223815	0.00164802	0.00130671	0.000662019	0.000303126	0.000829643	0.000266495	0.00062416	0.00155245	0.00648201	0.00250038	0.00353997	0.00132495	0.000107786	0.000386449	0.000330265	0.000549318	0.0024326	0.00389069	0.00543534	0.00201331	0.414813	0.122496	8.10254e-05	0.317265	0.0320153	0.113329	0.999825	0.999955	1.00004	1.00018	0.99558	0.00335501	4.33533e-06	0.00106035	4.694432e-05	0.1252104
9900	-16013.7	-15968.93	-44.7703	5.226596e+07	0.0026617	0.0043574	0.00261665	0.00640491	0.00104398	0.000980332	0.000679458	0.00195183	0.000796934	0.000411234	0.0029193	0.000951889	0.00650425	0.01252	0.002885	0.00815465	0.00341876	0.0020003	0.00225674	0.000719422	0.000587371	0.0029442	0.00704067	0.00598778	0.00223815	0.00168637	0.00133116	0.000651641	0.000518058	4.98247e-05	0.00145175	0.000520655	0.00167239	0.00426965	0.00287292	0.00354045	0.00132495	0.000202542	0.000386449	0.000540775	0.000676673	0.00157116	0.00454452	0.00565575	0.00118624	0.518602	0.113128	0.000190357	0.0228323	0.0295667	0.315681	0.999824	0.999955	1.00005	1.00018	0.995642	0.00330747	5.34357e-06	0.00104547	5.988892e-05	0.1176868
9910	-16008.91	-15965.01	-43.89934	4.51659e+07	0.00277912	0.00454841	0.00263355	0.00826936	0.00166191	0.00090532	0.000701718	0.00229321	0.000709318	0.000551492	0.00259955	0.000758655	0.0051235	0.0121868	0.00190045	0.00773486	0.00400645	0.00205209	0.00216432	0.000871489	0.000544525	0.00301569	0.00796076	0.00679061	0.00253642	0.00208028	0.00206757	0.000602733	0.000877893	0.000125143	0.000314261	0.000665089	0.00116688	0.00516929	0.00327313	0.00339994	0.000575619	0.00017894	0.000266671	0.000588102	0.000917234	0.00167128	0.00236141	0.00529182	0.00228576	0.718098	0.10864	0.000235804	0.0638215	0.0213354	0.0878692	0.999811	0.999952	1.00005	1.00019	0.996049	0.00330882	4.80049e-06	0.00063761	6.608417e-05	0.1191786
9920	-16025.53	-15976.97	-48.56684	4.277885e+07	0.00381724	0.0039617	0.00276274	0.00771698	0.00151896	0.000905303	0.000586856	0.0018973	0.000533976	0.000459429	0.00275914	0.00133163	0.00599684	0.0102689	0.00164411	0.00783298	0.00371868	0.00219109	0.00230505	0.000852098	0.000444152	0.00304748	0.00688938	0.00644077	0.00283308	0.00117505	0.00187141	0.00141447	0.0011131	0.000589743	8.34575e-05	0.000358779	0.00167824	0.0061214	0.00324486	0.00338213	0.000912667	0.000556376	0.000327977	0.000434196	0.00129277	0.0016573	0.00229142	0.00550016	0.00228532	0.755019	0.128505	0.00083626	0.0149586	0.00987283	0.0908091	0.999806	0.99995	1.00005	1.00019	0.996476	0.00334425	2.50429e-06	0.000177146	3.933442e-05	0.1190067
9930	-16015.5	-15967.2	-48.29911	3.901282e+07	0.00365173	0.00393835	0.00259087	0.00703944	0.00163155	0.000599847	0.000645374	0.00196021	0.000859039	0.000464532	0.00263116	0.00116854	0.00451115	0.0123087	0.00223721	0.00881089	0.00361149	0.00186806	0.00225379	0.000836009	0.000643972	0.00282625	0.00742249	0.00728045	0.00224596	0.00151837	0.00198827	0.00124186	0.000761895	0.000573556	0.000632125	0.000390011	0.00195067	0.00546484	0.00324486	0.00329089	0.000844235	0.000338317	0.000359388	0.000125856	0.00129277	0.00145824	0.00316038	0.00624689	0.00201105	0.36978	0.111345	0.00316062	0.0519926	0.224073	0.239648	0.999796	0.999948	1.00005	1.0002	0.996573	0.00333041	3.88787e-06	9.28057e-05	4.060892e-05	0.1209315
9940	-16003.42	-15963.53	-39.89268	2.992169e+07	0.00304719	0.00461688	0.00277859	0.00723493	0.00148518	0.00106315	0.00138412	0.00253152	0.000789987	0.000274771	0.00253291	0.00127351	0.0047466	0.0119334	0.00207219	0.00785298	0.00347899	0.00220431	0.0020262	0.00112279	0.000606476	0.00273019	0.00620461	0.00670753	0.0019436	0.00226141	0.00113361	0.000869075	0.000692814	0.000167481	0.000282537	0.000390011	0.00158673	0.00569329	0.00308412	0.00340004	0.0010758	0.000199012	0.000297171	0.000539584	0.000542666	0.00159661	0.00364999	0.00585229	0.00240202	0.549765	0.0352399	0.00140792	0.282511	0.0800773	0.0509989	0.999768	0.999941	1.00006	1.00023	0.996563	0.00333037	4.27176e-06	0.000102574	0.0001030525	0.1183589
9950	-16008.09	-15967.95	-40.13858	3.048741e+07	0.0024955	0.00428687	0.00268849	0.00718267	0.000739323	0.00116449	0.000931332	0.00202951	0.000625308	0.000381894	0.00309758	0.0011969	0.00478298	0.0119209	0.00286591	0.00785234	0.00343334	0.00183609	0.00219453	0.00087682	0.0005246	0.00266659	0.00680693	0.00555839	0.00205822	0.00162698	0.00191708	0.00133158	0.000692814	0.000334221	0.000461284	0.00035051	0.00184918	0.00657213	0.00304446	0.00422422	0.000421229	0.000361482	0.000323719	0.000585677	0.000882231	0.00161167	0.00360563	0.00522567	0.00317946	0.781065	0.0240605	0.000512403	0.0543739	0.0237609	0.116227	0.99977	0.999941	1.00006	1.00023	0.996614	0.00333054	3.58095e-06	5.15128e-05	0.0001003238	0.1187987
9960	-16010.32	-15969.03	-41.28523	2.534439e+07	0.00311283	0.00436147	0.0023247	0.00721806	0.00108108	0.00100777	0.00135076	0.00219472	0.000808018	0.000512552	0.00300381	0.0010373	0.00374193	0.0130716	0.00265173	0.00768108	0.00348872	0.00154467	0.00197612	0.00110784	0.000468115	0.00253083	0.0073748	0.00687529	0.00271969	0.00190487	0.00116205	0.000349791	0.000840835	0.000158265	0.000144357	0.000224297	0.00210915	0.00529442	0.00322171	0.00362661	0.00056902	0.000122763	0.00026153	0.000570265	0.000412905	0.00160689	0.00354064	0.00569527	0.00244831	0.331492	0.00927701	0.00195811	0.516424	0.0822977	0.0585507	0.999748	0.999935	1.00006	1.00025	0.996607	0.00333052	5.13886e-06	5.68905e-05	8.819526e-05	0.1175094
9970	-16007.6	-15961.67	-45.92722	2.997093e+07	0.00367574	0.00474376	0.0034927	0.00806526	0.00170376	0.00104396	0.00137784	0.00197551	0.000893055	0.000318639	0.00284372	0.00120688	0.00478659	0.0103358	0.00208202	0.00832707	0.00359113	0.00183328	0.00191905	0.000848318	0.000408557	0.00297432	0.00797541	0.00480918	0.00245452	0.00185123	0.00119286	0.000660342	0.000714291	4.44858e-05	0.000903998	0.000410556	0.00148379	0.0055315	0.00368092	0.00390147	0.000574181	0.000421513	0.000306713	0.000225514	0.000449504	0.00150532	0.00359829	0.00532103	0.0031538	0.524471	0.0127173	0.00268426	0.218811	0.141045	0.100271	0.999768	0.999941	1.00006	1.00023	0.996564	0.00333038	1.54527e-05	8.99502e-05	5.277739e-05	0.1196174
9980	-16009.24	-15967.23	-42.00992	3.197887e+07	0.00310336	0.00499343	0.00287548	0.00813387	0.00125595	0.000840757	0.00115171	0.00264585	0.00104137	0.000287836	0.00325031	0.00150956	0.00519524	0.0111698	0.00246452	0.00818747	0.00400597	0.00195088	0.00256997	0.000823822	0.00057266	0.00305557	0.00748967	0.00681515	0.00195699	0.00179252	0.00169813	0.000957036	0.00102524	1.222e-05	0.00136567	0.000396431	0.00223983	0.00535407	0.00368092	0.00429193	0.000716749	0.000188161	0.000339954	0.000342127	0.000749173	0.00102406	0.00393365	0.00674164	0.00292616	0.620763	0.031196	0.00139806	0.200448	0.027514	0.11868	0.999775	0.999942	1.00006	1.00022	0.996243	0.00368079	2.60015e-05	5.02243e-05	8.224537e-05	0.1271229
9990	-16020.88	-15980.38	-40.49831	3.351002e+07	0.00483117	0.00573542	0.0023312	0.00793161	0.00115203	0.000785722	0.0014249	0.00239298	0.00117629	0.000367348	0.00306262	0.00150956	0.00461572	0.011895	0.00254398	0.0089944	0.00419058	0.00209971	0.0020977	0.00089021	0.000738261	0.00282002	0.0083863	0.00732857	0.00185528	0.00228738	0.00184407	0.000935128	0.000948526	4.86113e-05	0.00114943	0.000394977	0.00154979	0.00582975	0.00372012	0.00336716	0.000261946	0.000642279	0.00032965	0.000346777	0.000863838	0.00139274	0.00365943	0.00609709	0.00305434	0.460037	0.00935889	0.00156563	0.134953	0.2629	0.131186	0.99978	0.999944	1.00006	1.00022	0.996291	0.00362072	3.17236e-05	5.67232e-05	9.75868e-05	0.1298796
10000	-16022.77	-15984.15	-38.61883	3.608052e+07	0.00258329	0.00557479	0.0023967	0.00869799	0.00112876	0.00112097	0.00145528	0.00222383	0.00105038	0.000375422	0.00224905	0.00102624	0.00606753	0.0124252	0.00283299	0.00970771	0.0033642	0.00191208	0.00179801	0.000963456	0.000451329	0.00319477	0.00865483	0.00732857	0.00221865	0.00203533	0.00141482	0.000799017	0.00087731	0.000146866	0.00123669	0.000782957	0.0017167	0.00553127	0.00394357	0.00399328	0.000562969	0.000402337	0.000341312	0.000102806	0.00138057	0.0020581	0.00364443	0.00651953	0.00452121	0.655413	0.0150229	0.00154725	0.0739831	0.124388	0.129646	0.999788	0.999946	1.00005	1.00021	0.996133	0.00371546	3.96352e-05	0.000112277	0.0001206454	0.1328131
10010	-16025.05	-15984.19	-40.85418	3.620652e+07	0.00222715	0.00542942	0.00328347	0.0082402	0.00111415	0.000806828	0.00142621	0.00221819	0.00117445	0.000473803	0.00332686	0.00126312	0.00472495	0.0118661	0.00315987	0.007543	0.00363581	0.00184475	0.00216093	0.00107719	0.000623083	0.00275921	0.00859824	0.00655764	0.00253088	0.00200194	0.00218352	0.000976328	0.00088952	0.00103648	0.000277974	0.000488639	0.00246582	0.00549783	0.00325177	0.00446124	0.00121186	0.000178142	0.000373701	0.000187439	0.00095334	0.00152869	0.0049064	0.00799662	0.00484391	0.258442	0.00646112	0.000288283	0.587928	0.027862	0.119018	0.999789	0.999946	1.00005	1.00021	0.996144	0.0037155	2.94781e-05	0.000110522	9.421015e-05	0.1337766
10020	-16020.69	-15977.15	-43.54573	4.05621e+07	0.00436518	0.00497605	0.00277887	0.0070061	0.00186938	0.000931853	0.00116765	0.00246164	0.00102807	0.000378704	0.00336827	0.00159601	0.00440188	0.0119883	0.00255437	0.00781163	0.00378179	0.00225858	0.00225601	0.00110778	0.000647638	0.00324404	0.00754738	0.0068313	0.0020365	0.00215697	0.00199016	0.000863139	0.000819286	0.000851207	0.000576611	0.000619327	0.0017172	0.00618191	0.00447506	0.00419785	0.0014176	0.00045018	0.000343951	6.27687e-05	0.000268025	0.00119778	0.00415875	0.00669613	0.00311691	0.209424	0.0146685	0.000304127	0.652121	0.0270389	0.0964439	0.9998	0.999949	1.00005	1.0002	0.996236	0.00371585	6.10747e-06	4.19663e-05	6.960686e-05	0.1305558
10030	-16007.59	-15965.51	-42.08603	4.924742e+07	0.00395373	0.00540205	0.00297641	0.00783163	0.00117259	0.00103303	0.00102784	0.00233203	0.00121185	0.000608557	0.0028717	0.000758593	0.00413924	0.0127531	0.00249081	0.00804787	0.00426268	0.0018828	0.00219796	0.000960604	0.000503277	0.00324404	0.00789798	0.00720938	0.00229265	0.00197274	0.00176248	0.000894997	0.00110835	0.000354625	0.000267334	0.000376631	0.00193939	0.00572314	0.00409851	0.00360554	0.00107692	0.000242335	0.000526712	0.000173474	0.000723241	0.00221673	0.00396981	0.00661491	0.00326008	0.305975	0.0769367	0.000312273	0.00127529	0.0350054	0.580496	0.999819	0.999954	1.00005	1.00018	0.996233	0.00371583	2.17168e-06	4.88219e-05	8.181117e-05	0.1299703
10040	-16020.93	-15980.2	-40.7314	4.839563e+07	0.0026414	0.00388199	0.00281814	0.00985026	0.000866827	0.00117001	0.00100545	0.00246824	0.000993217	0.000465973	0.00292852	0.000819489	0.00487391	0.0113134	0.00291607	0.00887164	0.00367234	0.00199688	0.00245935	0.000949663	0.000758792	0.00403966	0.00707234	0.00646905	0.00249307	0.00167123	0.00173037	0.00123055	0.000463228	0.000492245	0.000789953	0.000476319	0.00234482	0.0077382	0.00365637	0.00372235	0.000739673	0.000292123	0.000279955	0.000392492	0.000862041	0.00209189	0.00358301	0.00630261	0.00412374	0.652517	0.106436	0.000244845	0.0127094	0.0296103	0.198483	0.999817	0.999953	1.00005	1.00018	0.996136	0.00371547	1.81813e-06	0.00014699	9.518671e-05	0.1307788
10050	-16031.96	-15991.12	-40.83889	4.633332e+07	0.00524121	0.00411393	0.00243394	0.00920429	0.00101711	0.00118135	0.00150103	0.0027134	0.00121037	0.000377212	0.00383891	0.000684138	0.0063593	0.0146387	0.00367324	0.00887164	0.00461614	0.00239748	0.0028697	0.0011603	0.000725246	0.00340491	0.0094971	0.00768985	0.00249307	0.00354766	0.00155412	0.00113857	0.000463228	2.87754e-05	0.000724724	0.000655821	0.00197458	0.00640187	0.00362362	0.00364446	0.00132849	0.000307115	0.000421173	0.000365722	0.000624167	0.00220818	0.00388248	0.00639351	0.00292532	0.414624	0.0525328	0.00117977	0.181366	0.0329113	0.317387	0.999813	0.999952	1.00005	1.00019	0.995709	0.00406118	1.14386e-06	0.000228288	9.546206e-05	0.1441272
10060	-16030.77	-15991.3	-39.46828	4.880994e+07	0.00325966	0.0060308	0.00427746	0.0108091	0.000646393	0.00126214	0.0013037	0.00282554	0.00110121	0.000474279	0.00308397	0.000338816	0.00839103	0.0162794	0.00372305	0.0101063	0.00439592	0.0026041	0.00261355	0.00125215	0.000587281	0.00419171	0.0101464	0.00853423	0.00280647	0.0021648	0.00196559	0.00115379	0.000700949	0.000300561	0.000740737	0.000119315	0.00293086	0.00719202	0.00444385	0.00567769	0.00111299	0.000406596	0.000317292	0.000298538	0.000931623	0.00343942	0.00396899	0.00834129	0.00192562	0.456252	0.0261194	0.000752072	0.305462	0.0172156	0.194199	0.999818	0.999953	1.00005	1.00018	0.995488	0.00425313	8.18215e-07	0.000258346	0.0001130419	0.1591772
10070	-16020.67	-15982	-38.67636	4.232515e+07	0.00483584	0.00557007	0.00329521	0.00970545	0.0015707	0.000974551	0.00111838	0.00258366	0.00126772	0.000498291	0.00382844	0.00129793	0.00458331	0.0153474	0.00275525	0.00940187	0.0050918	0.00227836	0.00292406	0.00117125	0.000655145	0.00420221	0.00719682	0.00840852	0.00229589	0.0024398	0.00208276	0.00109196	0.000725385	0.00015641	0.000967061	0.000556531	0.00248728	0.00680137	0.0041557	0.00462668	0.000871633	7.47632e-05	0.000610246	0.00041858	0.000492647	0.00245851	0.00615711	0.00774446	0.00294774	0.743846	0.0730704	0.00120115	0.0561492	0.0609534	0.0647797	0.999805	0.99995	1.00005	1.0002	0.995446	0.00424831	6.20786e-07	0.000305532	0.0001222865	0.1507248
10080	-16025.46	-15988.45	-37.0044	5.135342e+07	0.00448098	0.00614891	0.00308167	0.00874027	0.0013587	0.000986855	0.00105515	0.00322128	0.00126883	0.000595674	0.00322979	0.000981629	0.00589431	0.0132251	0.00305665	0.00953064	0.00493523	0.0022567	0.00329924	0.00126753	0.000602287	0.00388171	0.00954988	0.00728272	0.0028731	0.0025279	0.00178735	0.000869425	0.00136329	0.000389257	0.000248675	0.000500443	0.00182729	0.00806024	0.00392067	0.00475117	0.00110844	0.000136467	0.000392348	0.000295289	0.000758083	0.00185265	0.00386691	0.00754712	0.00465764	0.422255	0.194044	0.00272059	0.108431	0.0985394	0.174009	0.999823	0.999955	1.00005	1.00018	0.995364	0.00420774	5.11427e-07	0.000427706	0.0001470818	0.1496655
10090	-16017.19	-15979.44	-37.74677	4.980033e+07	0.00468483	0.00557812	0.00380176	0.0104703	0.00156291	0.00106794	0.00121777	0.00329855	0.00141707	0.000528696	0.00346708	0.00107629	0.0066434	0.0140315	0.00279594	0.00921285	0.00369497	0.00243186	0.0026474	0.00094554	0.000637799	0.00376486	0.0105734	0.00865924	0.00323545	0.00241	0.00185562	0.00091635	0.000976195	7.46129e-05	0.00111869	0.000536496	0.00203239	0.00790379	0.00423351	0.004139	0.00112952	0.000228123	0.000539076	0.000149788	0.000488437	0.00209159	0.00332182	0.0075566	0.00285526	0.383847	0.0607767	0.00092216	0.364871	0.0355719	0.154011	0.99982	0.999954	1.00005	1.00018	0.99528	0.00420738	3.55927e-07	0.000512264	0.0001357872	0.1520024
10100	-16018.94	-15978.09	-40.84778	4.492306e+07	0.00286644	0.00592448	0.00346279	0.00928529	0.00196219	0.0010453	0.000844308	0.00303614	0.00103656	0.000536108	0.00314149	0.00167986	0.00729201	0.0133788	0.0021379	0.00971596	0.0046252	0.00221985	0.00252043	0.00103414	0.000516741	0.00348726	0.0112787	0.00672071	0.00335822	0.00192204	0.00232271	0.00112728	0.00111058	0.000317106	0.00127881	0.000798405	0.001995	0.00601336	0.00400996	0.00528805	0.00067129	0.000187254	0.000523352	0.000685377	0.000410906	0.0017689	0.00442499	0.00877955	0.00291571	0.311171	0.0177472	0.000102289	0.579728	0.0258016	0.0654498	0.99981	0.999952	1.00005	1.00019	0.99566	0.00412518	5.39052e-07	0.000214671	9.595566e-05	0.1496575
