Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	TL
15780	-19584.43	-19622.14	37.71076	0.0212972	0.0178959	0.0187547	0.021541	0.010007	0.00891967	0.0103147	0.0148558	0.00712815	0.00306013	0.0152861	0.016335	0.0188869	0.0219275	0.00970163	0.0228804	0.0154244	0.0103297	0.0113717	0.00696498	0.00379874	0.0157973	0.0233592	0.0236703	0.000995369	0.00199702	0.00314502	0.00840355	0.012203	0.00198313	0.00427831	0.00574299	0.00125686	0.00695206	0.0084884	0.00251576	0.00112972	0.0110574	0.00176704	0.000559649	0.00218413	0.00121022	0.000660103	0.00221548	0.00261828	0.4308714
15790	-19577.84	-19615.62	37.77614	0.0195296	0.0190514	0.0165497	0.021674	0.0106955	0.0109735	0.0130574	0.0144725	0.00829742	0.0024193	0.0147832	0.016335	0.0199977	0.0221609	0.0115546	0.0234721	0.0140352	0.00937667	0.0089675	0.00535093	0.00369458	0.0161103	0.0233034	0.0227422	0.000989931	0.00278312	0.00208403	0.00776889	0.0104822	0.00147918	0.00514408	0.00491185	0.0022944	0.00668344	0.00533335	0.0021715	0.000734108	0.0117435	0.00105838	0.00116715	0.00246088	0.000973776	0.000496176	0.00310465	0.00186461	0.4243338
15800	-19589.8	-19627.4	37.60181	0.0200833	0.0176565	0.0176998	0.0233091	0.0116912	0.00918623	0.0114713	0.0155129	0.0106023	0.00320108	0.0147832	0.0188161	0.0204098	0.0221397	0.0108265	0.0232413	0.0185127	0.0111981	0.00972916	0.00555541	0.00410429	0.013792	0.0248896	0.0222906	0.00153891	0.00417118	0.00227572	0.0112433	0.0112557	0.00181269	0.00462269	0.00508	0.00176922	0.00507562	0.00730741	0.00323437	0.000411806	0.0112045	0.000572568	0.000849219	0.00259297	0.00090123	0.000592512	0.00231594	0.00223696	0.4417669
15810	-19584.85	-19622.6	37.75018	0.0198329	0.0192455	0.0180431	0.0222167	0.0128651	0.0101003	0.010296	0.0152033	0.00804391	0.00192527	0.0136808	0.0174744	0.0161553	0.0230695	0.0106133	0.0239455	0.014929	0.00961689	0.00954201	0.00721907	0.0051577	0.0154702	0.0206346	0.0235942	0.000972083	0.00224437	0.00292158	0.00696762	0.0125387	0.00176827	0.00420712	0.00440369	0.0010713	0.00837614	0.00910963	0.00192522	0.00022852	0.0106099	0.000997392	0.000824957	0.00178185	0.00105704	0.000592512	0.00293563	0.00252166	0.4269297
15820	-19579.14	-19616.83	37.68561	0.0205143	0.0162361	0.0170472	0.0239419	0.011965	0.0101082	0.0128531	0.0173477	0.00804391	0.00322664	0.0143913	0.0182216	0.0197753	0.0226586	0.012306	0.0243213	0.0170105	0.0090413	0.0102324	0.00624912	0.0045442	0.0150374	0.020398	0.0200911	0.000909315	0.00213243	0.00271235	0.00667148	0.0120202	0.00278718	0.00437685	0.00447882	0.00156067	0.00846935	0.00692663	0.00189223	0.000944009	0.0113272	0.00106205	0.000277151	0.00190347	0.00104525	0.000594346	0.00293563	0.00279768	0.4333865
15830	-19589.59	-19627.39	37.7999	0.0192888	0.015017	0.0153165	0.0234659	0.00939309	0.00943869	0.011427	0.0139688	0.00804391	0.00258484	0.0142213	0.0182216	0.0216172	0.023746	0.00973932	0.0238848	0.0169023	0.00980706	0.00878501	0.00741075	0.00603268	0.0137275	0.0201968	0.0214889	0.000792767	0.00213042	0.00215772	0.00686826	0.0110441	0.00258059	0.00531481	0.00484149	0.00144617	0.00678205	0.00519207	0.0023375	0.000322404	0.0129967	0.000794876	0.000801742	0.00209605	0.00146961	0.00181488	0.00343274	0.00301483	0.4219577
15840	-19581.71	-19619.39	37.68003	0.0200719	0.0199159	0.0161063	0.0249098	0.010266	0.00943869	0.0125571	0.0138713	0.00893741	0.00235098	0.0138467	0.0168005	0.0186988	0.0230141	0.00995908	0.023403	0.0175346	0.00989144	0.0106701	0.00547693	0.00365951	0.0180386	0.0224865	0.0211044	0.000742233	0.00262179	0.00298696	0.00980719	0.0120708	0.00267582	0.00525433	0.00398925	0.00159554	0.00683784	0.00807716	0.0021592	0.000277772	0.0100032	0.00124898	0.00103947	0.00149359	0.000847358	0.00181488	0.00371832	0.0016729	0.4339443
15850	-19570.1	-19608.07	37.96523	0.0189832	0.0171332	0.0149546	0.0212524	0.0109783	0.00943869	0.0107788	0.0144719	0.00757294	0.00246794	0.0143163	0.0168005	0.018449	0.0195019	0.0120288	0.0250893	0.0155576	0.00967237	0.00937252	0.00510851	0.00343834	0.0154548	0.0209155	0.0213431	0.000682176	0.00205321	0.00237356	0.00675777	0.00938396	0.00189002	0.0042719	0.00408809	0.00188412	0.00513204	0.00788723	0.0021592	0.000333569	0.0107246	0.00133644	0.000565142	0.0014797	0.00120017	0.000785632	0.00334994	0.00200597	0.4054247
15860	-19581.18	-19619.08	37.89276	0.0198567	0.0189745	0.0179868	0.0223459	0.00817017	0.00793293	0.0112625	0.0142386	0.00881586	0.00253136	0.0124018	0.0184571	0.0189802	0.0213894	0.0102222	0.0235906	0.0157507	0.00904377	0.00942135	0.00629283	0.00329279	0.014866	0.0199116	0.0220964	0.00111271	0.0019553	0.00232746	0.00759279	0.0121756	0.000857774	0.0042719	0.00347602	0.00148568	0.00662995	0.00684121	0.00249018	0.000266969	0.0108117	0.00131782	0.000883863	0.00154262	0.00123277	0.00099088	0.00413432	0.00244243	0.412672
15870	-19572.96	-19610.96	37.99607	0.0187847	0.0174383	0.0151995	0.0211592	0.0104059	0.0081061	0.00968644	0.0144581	0.007445	0.0028567	0.014372	0.016146	0.0166102	0.0207683	0.00944657	0.0242589	0.0165394	0.00911498	0.00848348	0.00617924	0.00377162	0.0138859	0.0195119	0.0220964	0.000940856	0.00140083	0.00342522	0.00814324	0.0101789	0.00237908	0.00459859	0.00489457	0.00127111	0.0061167	0.00622383	0.00288314	0.000340264	0.011533	0.000968053	0.00120957	0.00200857	0.00109832	0.000730917	0.00269655	0.00257416	0.4023405
15880	-19587.65	-19625.56	37.90402	0.0185105	0.0176656	0.0151995	0.0200204	0.00974132	0.0102722	0.0128374	0.0147532	0.00827837	0.00252279	0.0119527	0.016146	0.0219326	0.0235914	0.0109086	0.0253663	0.0141836	0.0100548	0.00917258	0.00609866	0.0048403	0.0123376	0.0196707	0.0196316	0.000976201	0.00291439	0.00269996	0.00721435	0.0101881	0.00146043	0.00406145	0.00388959	0.00164742	0.0053757	0.00746723	0.00306937	0.000809611	0.0121101	0.00120112	0.00107344	0.00249188	0.00135501	0.00118244	0.00271811	0.00195081	0.4115453
15890	-19590.35	-19628.25	37.8977	0.0203732	0.0179837	0.0131768	0.0221728	0.00826549	0.00746559	0.0116967	0.0127623	0.00871487	0.00235634	0.0129595	0.0177393	0.0219117	0.0225027	0.0106068	0.0239894	0.0171974	0.00861826	0.0105951	0.00559291	0.00180717	0.0153843	0.0216095	0.02158	0.000679768	0.00300678	0.00317864	0.00730932	0.0136456	0.00133757	0.00346109	0.00455992	0.000651442	0.00533657	0.00690588	0.00266488	0.000377371	0.0109028	0.00124847	0.00110666	0.00156987	0.00140735	0.000881447	0.00285247	0.00203193	0.4121778
15900	-19581.32	-19619.31	37.98935	0.0195473	0.0164842	0.0154048	0.0232012	0.0107114	0.00755523	0.012153	0.0143967	0.00764774	0.00321315	0.0132728	0.0165173	0.020528	0.0219074	0.00955115	0.0219371	0.0157334	0.009925	0.00781269	0.00527154	0.00371663	0.0125126	0.0198542	0.021055	0.00112353	0.00296739	0.00217623	0.00538724	0.0110944	0.00155462	0.00302649	0.0048588	0.000338256	0.0067802	0.00855263	0.00352766	0.00053528	0.0104075	0.00119175	0.00126305	0.00227182	0.000740608	0.000721868	0.00190765	0.00267639	0.4030127
15910	-19577.25	-19615.02	37.77334	0.0210419	0.0181853	0.0176808	0.0225157	0.011283	0.00836199	0.0122114	0.0155698	0.00797033	0.0027641	0.015405	0.0158474	0.0207159	0.0222702	0.0109541	0.0254701	0.0151939	0.00970711	0.0113592	0.00604248	0.00344374	0.0157212	0.0208958	0.0224534	0.00122257	0.00241432	0.00266266	0.00719956	0.0109351	0.00201333	0.00475574	0.00423281	0.000532599	0.00496586	0.00589286	0.00181797	0.000278225	0.0122026	0.000876754	0.00149949	0.00113722	0.00142381	0.000354188	0.00318455	0.00194753	0.4246137
15920	-19596.62	-19634.49	37.87193	0.019184	0.0174424	0.0137413	0.0226551	0.00917747	0.0109116	0.0122644	0.0134413	0.00706338	0.00301525	0.0129088	0.0158474	0.0224685	0.0256446	0.0106613	0.0228763	0.0187145	0.00933385	0.00920743	0.00520369	0.00290412	0.0148723	0.0177511	0.0231564	0.000739577	0.00314516	0.00287185	0.00685408	0.0119208	0.00186277	0.00316523	0.00432603	0.00185107	0.00490475	0.00722614	0.00242392	7.30163e-05	0.0130624	0.00123906	0.00142354	0.00132613	0.000742965	0.000420023	0.0027322	0.00199736	0.4147546
15930	-19577.2	-19615.01	37.81463	0.0201944	0.0181668	0.017241	0.0206372	0.0103034	0.00914742	0.0114507	0.0146292	0.00796025	0.00252307	0.0140606	0.0184296	0.0190132	0.0228669	0.010144	0.0265059	0.0156984	0.00868808	0.00924572	0.00491062	0.00488672	0.0134624	0.0202359	0.0199506	0.00128816	0.00216308	0.00224709	0.00741837	0.012349	0.00223219	0.00510865	0.00547545	0.000929279	0.00597443	0.00688476	0.00302385	0.000359135	0.0117477	0.00182989	0.00190621	0.0024163	0.00123736	0.000461231	0.00252976	0.00255085	0.4204848
15940	-19581.01	-19618.85	37.84395	0.0189145	0.0182651	0.0154089	0.0246812	0.0115258	0.0103559	0.0112201	0.0134088	0.00874261	0.00371145	0.0153673	0.0178106	0.0190662	0.0217183	0.011623	0.0230183	0.0143895	0.0089625	0.00780757	0.00529136	0.00354978	0.0127722	0.0218428	0.0219712	0.000996342	0.00186106	0.00169392	0.00656774	0.0110547	0.0011507	0.00449832	0.0059224	0.000566827	0.00730092	0.00755264	0.00215199	0.000494189	0.0123845	0.00124239	0.00108941	0.00281508	0.000894263	0.000419582	0.00242601	0.00304496	0.4175531
15950	-19582.83	-19620.6	37.77438	0.0212722	0.0190519	0.0130009	0.0245209	0.00973701	0.011077	0.0102768	0.013701	0.00615442	0.00412745	0.0150759	0.0185637	0.0182791	0.02083	0.0107525	0.0237123	0.0158422	0.00977522	0.0102265	0.0054068	0.00330153	0.0151448	0.0223717	0.0205937	0.00135242	0.00196025	0.00245106	0.00758842	0.011351	0.00210684	0.00553439	0.00468496	0.000749259	0.00843798	0.00695576	0.00215199	0.000625094	0.0128418	0.00102192	0.0017453	0.0024068	0.00118008	0.000338365	0.0031896	0.00304065	0.4245094
15960	-19578.03	-19615.93	37.89618	0.0206477	0.017113	0.0150777	0.0227516	0.00975794	0.00843536	0.0103802	0.0139181	0.00754951	0.00276354	0.016669	0.0162918	0.0184094	0.0232305	0.00843118	0.0236847	0.0156144	0.00992349	0.010249	0.00527864	0.00423393	0.0141497	0.0212819	0.0211204	0.00114788	0.0019181	0.00287633	0.00869835	0.0113455	0.00116687	0.00376376	0.00537122	0.000235532	0.00606492	0.00649321	0.00237059	0.000782044	0.00972966	0.00152264	0.0017453	0.00247404	0.0012152	0.000916113	0.00269922	0.00283101	0.4123301
15970	-19573.44	-19611.58	38.13501	0.019319	0.0185085	0.0141502	0.0209267	0.00939855	0.00843536	0.00973431	0.0130244	0.00718998	0.00304265	0.0122412	0.0155894	0.0166795	0.0205422	0.00972656	0.0237735	0.0160543	0.00900651	0.0077087	0.00422667	0.00384581	0.0126522	0.017501	0.0203476	0.00114788	0.00223559	0.00234337	0.00728139	0.0098036	0.00230053	0.00495326	0.00429164	0.000749113	0.00672202	0.00676485	0.00183187	0.000732123	0.0126947	0.000674959	0.00172664	0.00219883	0.00100355	0.000456317	0.00325704	0.00165299	0.3884468
15980	-19579.76	-19617.82	38.05836	0.0201883	0.0165009	0.0137026	0.0224617	0.00960913	0.00769889	0.0116536	0.0140308	0.0072636	0.00264953	0.014725	0.0151635	0.0184039	0.0195464	0.010311	0.0228992	0.0146475	0.00914624	0.00789374	0.0047583	0.00379221	0.0152729	0.0223795	0.0198903	0.0012452	0.00232816	0.0025066	0.00646127	0.0118288	0.00173286	0.00564712	0.00427312	0.00101189	0.00499561	0.0079113	0.0025111	0.000400689	0.00964155	0.001325	0.00153912	0.00122065	0.000866771	0.00034839	0.00277084	0.000956759	0.3961116
15990	-19576.87	-19614.84	37.96893	0.0188395	0.0185476	0.0176873	0.0224617	0.00988366	0.00851824	0.0123388	0.0135362	0.00801209	0.00274354	0.0132255	0.0161593	0.0171734	0.0235097	0.0104702	0.0212222	0.0152577	0.00821228	0.00976802	0.00669658	0.00352209	0.0148411	0.0199645	0.0234998	0.000866369	0.00226519	0.00320985	0.00644406	0.0106066	0.00154582	0.00515271	0.00421489	0.000884819	0.00499415	0.00746853	0.00166343	0.000275375	0.00954647	0.00102007	0.00142057	0.00174156	0.00100735	0.000673422	0.0023629	0.00159944	0.4050545
16000	-19583.4	-19621.42	38.02841	0.0216488	0.0187113	0.0128096	0.021391	0.0100023	0.00978098	0.0120752	0.0116237	0.00721589	0.00310433	0.0120961	0.0171509	0.0188202	0.021126	0.0084302	0.023053	0.0152496	0.00944925	0.0077492	0.00639389	0.00422431	0.0141518	0.0217557	0.0207493	0.000663291	0.00222979	0.002788	0.00644406	0.0117968	0.00266649	0.00432649	0.00482027	0.000555982	0.00457468	0.00674875	0.00157134	0.000421328	0.0112547	0.00153762	0.000893033	0.00158411	0.000694679	0.000829817	0.00189612	0.00204725	0.3991072
16010	-19580.78	-19618.56	37.78441	0.0200304	0.0166119	0.0155609	0.0223169	0.00877921	0.00936545	0.0118586	0.0151533	0.00850902	0.00252748	0.0153449	0.0178572	0.0212018	0.0221509	0.0106886	0.0230764	0.0164574	0.00919541	0.00809012	0.0060061	0.0036789	0.0151277	0.0233944	0.0217973	0.00106566	0.00209486	0.00222965	0.00919461	0.0107678	0.00132932	0.00574289	0.00490736	0.000547353	0.00688745	0.0079323	0.00221511	7.43754e-05	0.013039	0.00055451	0.00160029	0.00222741	0.00185233	0.000693129	0.00261275	0.00115855	0.4235069
16020	-19590.37	-19628.13	37.75523	0.0205761	0.0169857	0.0139149	0.0217877	0.010856	0.00996493	0.0109115	0.0147723	0.00890904	0.00342291	0.0153449	0.0185119	0.0207622	0.0185565	0.0104326	0.0251867	0.0142934	0.0116191	0.00813393	0.00746292	0.00393514	0.0162217	0.0228006	0.0213939	0.0012733	0.00252882	0.00359198	0.00877517	0.0125731	0.00206579	0.00569224	0.00415785	0.000764399	0.00649965	0.0063096	0.00216775	0.000745602	0.00944381	0.00183455	0.00168595	0.00197221	0.00137333	0.000387667	0.00363201	0.00219333	0.4264247
16030	-19584.69	-19622.39	37.69912	0.0182707	0.0164371	0.0150314	0.0264155	0.0096701	0.00996493	0.0126406	0.0141938	0.00772454	0.00281413	0.0128888	0.0184984	0.0203601	0.0195705	0.0111986	0.0253392	0.0170053	0.00866261	0.0117098	0.00652902	0.00391032	0.0157989	0.0235473	0.0243123	0.000937676	0.00220463	0.00222994	0.0092393	0.0115262	0.00182723	0.00509833	0.00584771	0.00110377	0.0049649	0.00842296	0.00302674	0.000761533	0.0113937	0.00125182	0.00201068	0.0020923	0.000867502	0.000341597	0.00263238	0.00176066	0.4320355
16040	-19583.04	-19620.88	37.83739	0.0184712	0.0196155	0.0190705	0.0207276	0.0109481	0.0100474	0.0127304	0.0120312	0.00772454	0.00275668	0.0141755	0.0175048	0.0190856	0.0238187	0.0104352	0.0238153	0.0152359	0.0106566	0.00860832	0.006099	0.00457218	0.0138417	0.0209834	0.0204056	0.00183093	0.00257692	0.00279618	0.00901092	0.0099107	0.00158708	0.00552315	0.00549496	0.000640955	0.00537771	0.00642571	0.00203949	0.000545856	0.00993698	0.00101447	0.00114893	0.00167161	0.00105756	0.00093935	0.00320002	0.00211807	0.4182086
16050	-19580.32	-19618.12	37.80608	0.0220068	0.019093	0.012815	0.02207	0.0105048	0.00989415	0.0119699	0.0161819	0.00739712	0.0029939	0.0133901	0.0176126	0.0176073	0.0212853	0.0106644	0.024112	0.0180509	0.0105944	0.00883842	0.00560593	0.00355134	0.0126083	0.0224044	0.020514	0.000443403	0.00266486	0.00271408	0.00821502	0.0121272	0.0021714	0.00497213	0.00504431	0.000553968	0.00648711	0.00606392	0.00197162	0.000618803	0.0127013	0.00128683	0.00121733	0.00250003	0.000831755	0.000411851	0.00381093	0.00276567	0.4213395
16060	-19576.71	-19614.81	38.09313	0.0179493	0.0175682	0.0151932	0.02207	0.00884604	0.0097528	0.00983883	0.0127336	0.00803288	0.00336975	0.011137	0.0171087	0.0181659	0.0200581	0.00861264	0.0224313	0.0159347	0.00869008	0.00836533	0.00614939	0.00432344	0.0128376	0.0185875	0.0199612	0.000915365	0.00264647	0.00288455	0.00667913	0.0119795	0.0023884	0.00454397	0.00504431	0.000878612	0.00631741	0.00683646	0.00171061	0.000605518	0.0097577	0.000583808	0.0021826	0.00255285	0.000967077	0.000477699	0.00293381	0.00203152	0.3926349
16070	-19579.54	-19617.41	37.86777	0.0189504	0.0173084	0.0151932	0.0215708	0.0111347	0.00904619	0.0112665	0.0131585	0.00794787	0.00270387	0.0120206	0.0168555	0.0174928	0.0199496	0.011019	0.024857	0.0175235	0.0103319	0.00846996	0.00586329	0.00483575	0.0143976	0.0197789	0.0220973	0.0012809	0.00282975	0.00291095	0.00884389	0.0124102	0.00159169	0.00425922	0.00563946	0.000550944	0.00574441	0.0101257	0.00211192	0.000617915	0.0113467	0.00166285	0.001635	0.00184232	0.000955231	0.000525143	0.00326871	0.00124387	0.4151703
16080	-19580.35	-19618.11	37.76575	0.022477	0.0192905	0.0178194	0.0239881	0.0102162	0.00877966	0.0116821	0.0141522	0.00780898	0.00308914	0.0144587	0.0170181	0.0204331	0.0231943	0.0102314	0.0206324	0.0174459	0.0101782	0.0102111	0.0046656	0.00406224	0.0164045	0.0196006	0.0199231	0.00151054	0.0017828	0.00316405	0.00674939	0.0108836	0.0024647	0.00519769	0.0058617	0.000403964	0.00805582	0.00680292	0.00252782	0.000459978	0.011779	0.000953466	0.00176549	0.00135269	0.00096825	0.000735649	0.00227563	0.00191545	0.4253732
16090	-19585.19	-19622.73	37.53777	0.0197049	0.0187899	0.0197156	0.0236632	0.0122217	0.00905904	0.0126155	0.016184	0.00810655	0.00300971	0.0157725	0.0183873	0.0193914	0.0216973	0.0102972	0.0269505	0.0168442	0.00955682	0.00878391	0.00687069	0.00322951	0.0192824	0.0221279	0.0247725	0.00151054	0.00241528	0.00358406	0.00922928	0.0121046	0.00151802	0.00588659	0.00468827	0.000566984	0.00574209	0.00639485	0.00237565	0.000494538	0.0118565	0.00132442	0.00181628	0.00183468	0.00116703	0.000747196	0.0036718	0.00220812	0.448171
16100	-19582.25	-19619.85	37.60471	0.0211742	0.0170092	0.015753	0.0236632	0.0089698	0.0107114	0.0125742	0.0163177	0.00753661	0.00292023	0.0138675	0.0179099	0.0203087	0.0235097	0.0115499	0.0252543	0.0173618	0.0113634	0.0110329	0.00567412	0.00450559	0.0159729	0.0235108	0.0231826	0.00123803	0.00160712	0.00247382	0.0075444	0.0135533	0.0017927	0.00444193	0.0049232	0.000672007	0.00535755	0.00858118	0.00149681	0.000981596	0.0121326	0.000608613	0.00134554	0.00210392	0.00168584	0.00108287	0.00414298	0.00207746	0.4414771
16110	-19577.49	-19615.14	37.64242	0.0207849	0.0200114	0.0147217	0.0258527	0.0121727	0.00983034	0.0113661	0.0164606	0.00834827	0.00388666	0.0154379	0.0150487	0.0200615	0.0231823	0.0102784	0.024891	0.017054	0.0103893	0.00953627	0.00555432	0.00340173	0.0148937	0.0219653	0.0223097	0.000691515	0.00213998	0.00314081	0.00754232	0.0107653	0.00299125	0.00476094	0.00482507	0.000318404	0.00704546	0.00709183	0.00256302	0.000296293	0.0129074	0.0018158	0.00180405	0.00156922	0.00110102	0.000799582	0.0037221	0.00237527	0.4377062
16120	-19579.58	-19617.39	37.81589	0.0190864	0.0177053	0.0165322	0.0242831	0.00896235	0.00921401	0.0129947	0.0143179	0.00686277	0.0026992	0.0154428	0.0160814	0.0182405	0.0208435	0.00869907	0.0264705	0.0175704	0.00938876	0.00938263	0.00560433	0.00330882	0.0173708	0.0234895	0.0208171	0.000751315	0.00196843	0.00212441	0.00790052	0.0109126	0.00191684	0.00374888	0.00498328	0.000729997	0.00444281	0.00821918	0.00284199	0.000677519	0.0124666	0.00106251	0.0011707	0.00179506	0.00157985	0.000441468	0.00337475	0.0018821	0.420359
16130	-19585.45	-19623.19	37.73991	0.0162485	0.0182626	0.0171395	0.026346	0.01098	0.010237	0.0112382	0.014117	0.00878855	0.00331608	0.0161542	0.0165927	0.0201387	0.0234868	0.00957688	0.0275621	0.0159217	0.00979435	0.00881805	0.00509165	0.00448334	0.0152565	0.0224192	0.0208171	0.00208107	0.00236427	0.00227809	0.00673945	0.0109126	0.0017948	0.00425976	0.00507808	0.00111347	0.00561269	0.00703988	0.00199507	0.000243308	0.0105338	0.00117009	0.00164053	0.00282841	0.000973874	0.000757137	0.0041912	0.00156221	0.4279566
16140	-19578.54	-19616.38	37.83802	0.0204109	0.0163487	0.014992	0.0219804	0.0102257	0.00942225	0.0128041	0.0140464	0.00952501	0.00264449	0.0146116	0.0165927	0.0203901	0.0228494	0.0106165	0.0235843	0.0159639	0.00932703	0.00888474	0.00525563	0.00346833	0.0146409	0.020569	0.0202828	0.00173437	0.00191069	0.00204959	0.00854751	0.0104454	0.00230484	0.00425585	0.00398555	0.000709019	0.00626249	0.00859756	0.00253353	0.000898688	0.0110767	0.00181485	0.00282778	0.00235306	0.00151108	0.000701716	0.00245627	0.00173257	0.4181461
16150	-19588.37	-19626.23	37.85503	0.021269	0.0191087	0.0152757	0.0250544	0.0093665	0.010269	0.00992976	0.0143072	0.0100252	0.0025883	0.0146116	0.0185549	0.0177609	0.0218928	0.0115339	0.0258776	0.0151901	0.0096256	0.00960208	0.00482317	0.00310076	0.0136887	0.0184127	0.0201495	0.000950496	0.00251578	0.00234182	0.00680184	0.0121619	0.00216308	0.00516659	0.00373108	0.000773893	0.00660888	0.00665805	0.00207201	0.00112597	0.0104918	0.000568957	0.00151285	0.00260396	0.000617728	0.000165357	0.00262046	0.0027738	0.4164446
16160	-19583	-19620.89	37.88793	0.0194141	0.0185829	0.0148308	0.0245345	0.0110032	0.00823644	0.0100455	0.0148251	0.00694601	0.00236186	0.0143803	0.015877	0.0188081	0.023449	0.00966824	0.0231702	0.0155642	0.00879937	0.0110477	0.00555213	0.00295458	0.0151489	0.0202658	0.0225989	0.00147808	0.00245748	0.00298671	0.00805101	0.0124003	0.00203388	0.00370194	0.00553311	0.000577794	0.00634264	0.00731441	0.00198234	0.00114486	0.00885706	0.0011823	0.00165289	0.00179882	0.00110284	7.08545e-06	0.00226193	0.0022229	0.4131552
16170	-19595.31	-19633.2	37.89	0.0179879	0.01688	0.0166084	0.0205921	0.00896035	0.00881968	0.0135687	0.0157644	0.00558003	0.00202953	0.0135088	0.0149131	0.0225416	0.0242055	0.00924695	0.0224623	0.0155642	0.0111493	0.00971458	0.00553203	0.00358207	0.0150231	0.0199632	0.0226253	0.000993841	0.0020775	0.00297773	0.00612884	0.0112025	0.00258903	0.00425774	0.00552343	0.000480108	0.00494577	0.00696459	0.00231307	0.00121005	0.0101892	0.0011879	0.00165869	0.00248386	0.00203846	1.30237e-05	0.00423684	0.00265192	0.4129473
16180	-19588.37	-19626.54	38.17189	0.0185391	0.0169799	0.0139265	0.0191869	0.0084593	0.00824478	0.0121723	0.0127251	0.00760894	0.00377266	0.0126817	0.0149131	0.0165194	0.0191148	0.0102114	0.021683	0.0149086	0.0100145	0.00858657	0.00557589	0.00304613	0.0129329	0.0178464	0.0215338	0.0010483	0.00291958	0.00240622	0.00764322	0.00757088	0.00214	0.005731	0.00512467	0.00032081	0.00504328	0.00692483	0.00274659	0.00130933	0.0116797	0.00143432	0.00166282	0.00257311	0.000756927	0.000149202	0.00289893	0.00149152	0.3847589
